Dataset,Group,name,SampleID,taxonomy_id,taxonomy_lvl,kraken_assigned_reads,added_reads,new_est_reads,fraction_total_reads,Gene.ID,TotalRpoBHitsInSample,SkinSite,microenvironment,NormHits,superkingdom,phylum,class,order,family,genus,species
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3191654,2099584,S,3,0,3,0.125,RF00174,708,popliteal_fossa,moist,0.00423728813559322,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces sp. ICC4,SRR3191708,2099584,S,11,1,12,0.0831,RF00174,1199,interdigital_web_space,moist,0.010008340283569641,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces sp. ICC4
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1620022,83656,S,1,0,1,0.00272,RF00174,2093,cheek,sebaceous,4.7778308647873863e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1621004,83656,S,2,0,2,0.0026,RF00174,5094,occiput,sebaceous,3.9261876717707107e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1621005,83656,S,3,0,3,0.00457,RF00174,3824,back,sebaceous,7.845188284518828e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1622852,83656,S,1,0,1,0.0024,RF00174,2473,cheek,sebaceous,4.043671653861706e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1622853,83656,S,1,0,1,0.00613,RF00174,793,alar crease,sebaceous,0.0012610340479192938,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1622855,83656,S,1,0,1,0.00397,RF00174,2736,hypothenar palm,dry,3.654970760233918e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1622861,83656,S,1,0,1,0.00781,RF00174,1248,antecubital fossa,moist,8.012820512820513e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1622935,83656,S,1,0,1,0.01757,RF00174,497,antecubital fossa,moist,0.002012072434607646,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1631030,83656,S,1,0,1,0.01389,RF00174,381,alar crease,sebaceous,0.0026246719160104987,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1632453,83656,S,1,0,1,0.00552,RF00174,1076,alar crease,sebaceous,9.293680297397769e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1632792,83656,S,1,0,1,0.00322,RF00174,1432,manubrium,sebaceous,6.983240223463687e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR1632801,83656,S,2,0,2,0.00703,RF00174,1696,occiput,sebaceous,0.0011792452830188679,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3182018,83656,S,3,0,3,0.00852,RF00174,2006,occiput,sebaceous,0.0014955134596211367,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3182308,83656,S,1,0,1,0.01449,RF00174,382,forehead,sebaceous,0.002617801047120419,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3182355,83656,S,1,0,1,0.00847,RF00174,787,manubrium,sebaceous,0.0012706480304955528,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3183295,83656,S,1,0,1,0.00779,RF00174,966,retroaricular_crease,sebaceous,0.0010351966873706005,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3183849,83656,S,1,0,1,0.01852,RF00174,196,alar crease,sebaceous,0.00510204081632653,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3183888,83656,S,1,0,1,0.00952,RF00174,548,cheek,sebaceous,0.0018248175182481751,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3183912,83656,S,1,0,1,0.00225,RF00174,3597,forehead,sebaceous,2.7800945232137893e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3183951,83656,S,1,0,1,0.01053,RF00174,682,manubrium,sebaceous,0.001466275659824047,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184010,83656,S,1,0,1,0.00847,RF00174,659,cheek,sebaceous,0.0015174506828528073,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184093,83656,S,1,0,1,0.00172,RF00174,3363,alar crease,sebaceous,2.973535533749628e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184096,83656,S,1,0,1,0.00535,RF00174,822,manubrium,sebaceous,0.0012165450121654502,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184104,83656,S,4,0,4,0.02116,RF00174,1513,occiput,sebaceous,0.0026437541308658294,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184234,83656,S,2,0,2,0.00485,RF00174,2358,alar crease,sebaceous,8.481764206955047e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184241,83656,S,1,0,1,0.00355,RF00174,1743,occiput,sebaceous,5.737234652897303e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184500,83656,S,1,0,1,0.00177,RF00174,2932,back,sebaceous,3.4106412005457026e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184783,83656,S,3,0,3,0.00839,RF00174,2447,antecubital fossa,moist,0.0012259910093992644,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184842,83656,S,2,0,2,0.00311,RF00174,3686,forehead,sebaceous,5.425935973955507e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184897,83656,S,1,0,1,0.00189,RF00174,3720,forehead,sebaceous,2.6881720430107527e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3184925,83656,S,3,0,3,0.01457,RF00174,1045,alar crease,sebaceous,0.0028708133971291866,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3185009,83656,S,2,0,2,0.00306,RF00174,3265,alar crease,sebaceous,6.125574272588055e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3185011,83656,S,1,0,1,5.9e-4,RF00174,8418,manubrium,sebaceous,1.1879306248515087e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3186841,83656,S,1,0,1,0.00358,RF00174,1217,alar crease,sebaceous,8.216926869350862e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187119,83656,S,1,0,1,4.3e-4,RF00174,11835,manubrium,sebaceous,8.449514152936207e-5,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187223,83656,S,1,0,1,0.00212,RF00174,2300,alar crease,sebaceous,4.347826086956522e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187450,83656,S,4,0,4,0.01114,RF00174,3311,forehead,sebaceous,0.0012080942313500453,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187751,83656,S,2,0,2,0.00841,RF00174,1580,alar crease,sebaceous,0.0012658227848101266,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187764,83656,S,1,0,1,0.00253,RF00174,4561,hypothenar palm,dry,2.1925016443762334e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3187772,83656,S,1,0,1,0.00166,RF00174,3504,occiput,sebaceous,2.8538812785388126e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3188126,83656,S,4,0,4,0.00516,RF00174,3903,back,sebaceous,0.0010248526774276198,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3188129,83656,S,4,0,4,0.00664,RF00174,4662,forehead,sebaceous,8.58000858000858e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3188276,83656,S,2,0,2,0.00304,RF00174,3942,alar crease,sebaceous,5.073566717402334e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3188289,83656,S,1,0,1,8.1e-4,RF00174,7133,occiput,sebaceous,1.4019346698443852e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3189161,83656,S,1,0,1,0.00369,RF00174,1505,cheek,sebaceous,6.64451827242525e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3189422,83656,S,1,0,1,0.00249,RF00174,2326,occiput,sebaceous,4.299226139294927e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3191638,83656,S,2,0,2,0.00531,RF00174,1933,manubrium,sebaceous,0.0010346611484738748,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Streptomyces tsukubensis,SRR3191664,83656,S,1,0,1,0.0056,RF00174,2677,interdigital_web_space,moist,3.7355248412401944e-4,Bacteria,Actinobacteria,Actinomycetia,Streptomycetales,Streptomycetaceae,Streptomyces,Streptomyces tsukubensis
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1622862,39777,S,1,0,1,0.00592,RF00174,4917,interdigital_web_space,moist,2.033760423022168e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1622921,39777,S,1,0,1,0.01321,RF00174,2304,hypothenar palm,dry,4.3402777777777775e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1631052,39777,S,1,0,1,0.00562,RF00174,4209,interdigital_web_space,moist,2.3758612497030174e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1631292,39777,S,1,0,1,0.01205,RF00174,545,cheek,sebaceous,0.001834862385321101,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1631314,39777,S,2,0,2,0.0146,RF00174,2709,interdigital_web_space,moist,7.382798080472499e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1631336,39777,S,1,0,1,0.00268,RF00174,4297,hypothenar palm,dry,2.3272050267628578e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1631501,39777,S,1,0,1,0.01163,RF00174,340,retroaricular_crease,sebaceous,0.0029411764705882353,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR1632476,39777,S,1,0,1,0.00855,RF00174,501,glabella,sebaceous,0.001996007984031936,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3182014,39777,S,1,0,1,0.00318,RF00174,2780,hypothenar palm,dry,3.5971223021582735e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3184236,39777,S,1,0,1,0.0034,RF00174,2743,interdigital_web_space,moist,3.645643456069996e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3184330,39777,S,1,0,1,0.02857,RF00174,1547,hypothenar palm,dry,6.464124111182935e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3184365,39777,S,1,0,1,1,RF00174,113,external_auditory_canal,sebaceous,0.008849557522123894,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3184372,39777,S,1,0,1,0.08289,RF00174,512,hypothenar palm,dry,0.001953125,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3184859,39777,S,1,0,1,0.00293,RF00174,2688,interdigital_web_space,moist,3.720238095238095e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3189411,39777,S,1,0,1,0.00137,RF00174,6466,hypothenar palm,dry,1.546551190844417e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3191664,39777,S,1,0,1,0.00556,RF00174,2677,interdigital_web_space,moist,3.7355248412401944e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella atypica,SRR3191671,39777,S,2,0,2,0.02169,RF00174,1878,interdigital_web_space,moist,0.0010649627263045794,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella atypica
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1620998,2682456,S,1,0,1,0.03125,RF00174,490,volar_forearm,dry,0.0020408163265306124,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1620999,2682456,S,1,1,2,0.13333,RF00174,1119,antecubital fossa,moist,0.0017873100983020554,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1624845,2682456,S,1,0,1,0.01961,RF00174,725,hypothenar palm,dry,0.001379310344827586,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631052,2682456,S,1,0,1,0.00569,RF00174,4209,interdigital_web_space,moist,2.3758612497030174e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631066,2682456,S,1,0,1,0.00229,RF00174,8264,hypothenar palm,dry,1.2100677637947725e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631090,2682456,S,1,0,1,0.0102,RF00174,1320,volar_forearm,dry,7.575757575757576e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631314,2682456,S,4,1,5,0.03554,RF00174,2709,interdigital_web_space,moist,0.0018456995201181247,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631336,2682456,S,1,0,1,0.00268,RF00174,4297,hypothenar palm,dry,2.3272050267628578e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1631386,2682456,S,1,0,1,0.03571,RF00174,685,plantar_heel,foot,0.00145985401459854,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR1633173,2682456,S,1,0,1,0.01087,RF00174,760,volar_forearm,dry,0.0013157894736842105,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3181929,2682456,S,1,0,1,0.07506,RF00174,153,antecubital fossa,moist,0.006535947712418301,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3182014,2682456,S,1,0,1,0.0034,RF00174,2780,hypothenar palm,dry,3.5971223021582735e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3182142,2682456,S,1,0,1,0.00862,RF00174,1531,hypothenar palm,dry,6.531678641410843e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3183617,2682456,S,1,0,1,0.09091,RF00174,647,popliteal_fossa,moist,0.0015455950540958269,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184093,2682456,S,1,0,1,0.00172,RF00174,3363,alar crease,sebaceous,2.973535533749628e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184238,2682456,S,1,0,1,0.00203,RF00174,3729,hypothenar palm,dry,2.681684097613301e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184368,2682456,S,1,0,1,0.03333,RF00174,138,manubrium,sebaceous,0.007246376811594203,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184876,2682456,S,1,0,1,9.6e-4,RF00174,8221,hypothenar palm,dry,1.216397031991242e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184886,2682456,S,1,0,1,0.00522,RF00174,1395,cheek,sebaceous,7.168458781362007e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184897,2682456,S,1,0,1,0.00187,RF00174,3720,forehead,sebaceous,2.6881720430107527e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3184929,2682456,S,1,0,1,0.00102,RF00174,4965,manubrium,sebaceous,2.014098690835851e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
PRJNA46333,B12_Riboswitch,Veillonella nakazawae,SRR3188127,2682456,S,1,0,1,0.00214,RF00174,4353,cheek,sebaceous,2.2972662531587412e-4,Bacteria,Firmicutes,Negativicutes,Veillonellales,Veillonellaceae,Veillonella,Veillonella nakazawae
